id,name,host_id,host_name,neighbourhood_group,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365
25011303,Tastefully designed 1500 Sq of Homeyness!,46299046,Kath,,Logan Square,41.91605,-87.68751,Entire home/apt,126,3,80,2019-11-16,4.32,1,153
25014525,Private Room in Modern Condo + Free Street Parking,9008718,Elizabeth,,West Town,41.89241,-87.66597,Private room,70,1,22,2018-11-12,1.20,2,0
25015036,Modern One Bedroom w/FREE  WiFi Parking & Laundry,3965428,Rob,,Belmont Cragin,41.93583,-87.78578,Entire home/apt,64,31,2,2019-01-02,0.14,75,365
25015520,Urban Comfort in the Heart of Chicago,9973466,Min,,Lake View,41.93518,-87.64891,Entire home/apt,95,1,189,2019-11-20,11.74,1,83
25017397,Tranquility Deep,189125814,Tizoc,,Douglas,41.82758,-87.62245,Entire home/apt,86,2,42,2019-08-11,2.35,1,0
25026301,"Minimalist apt near lot of bus,train/restaurants",142154231,Stacy,,Uptown,41.97024,-87.66024,Private room,50,1,20,2019-10-26,1.22,1,180
25027078,"The Irving Masterpiece❤️Wrigley, Parks, Oh my!",164710043,Noah+Team,,Irving Park,41.95454,-87.70068,Hotel room,274,1,57,2019-10-16,3.27,56,119
25027784,中唐【203】,60390549,Zhi,,Armour Square,41.84994,-87.63323,Private room,74,1,82,2019-11-17,4.51,10,354
25035559,The Big Lindmarkski,96806677,Joee,,Portage Park,41.95606,-87.76039,Entire home/apt,111,1,25,2019-01-01,1.38,1,75
25036298,Super Spacious Townhouse Minutes From Downtown,6726378,Chad,,Near West Side,41.87317,-87.68872,Entire home/apt,114,3,12,2019-05-26,0.76,1,60
25036678,"Your perfect, pied-à-terre",112517843,Ryan,,Logan Square,41.92166,-87.69208,Entire home/apt,140,2,48,2019-10-27,3.04,3,360
25036963,Luxury Apartment Near Michigan Ave. Sleeps 6!,189279453,Timeka,,Near North Side,41.89215,-87.62118,Entire home/apt,325,2,38,2019-10-30,2.13,1,175
25048357,Affordable Vintage Chicago Apartment,18877534,Maryam,,Hyde Park,41.79175,-87.59041,Entire home/apt,50,5,5,2019-07-14,1.03,1,0
25049400,A Duplex for your Grouplex,164710043,Noah+Team,,West Town,41.89889,-87.67391,Entire home/apt,129,1,72,2019-11-10,3.99,56,100
25049986,Sunny Chicago apartment with vintage charm,14334858,Sarah,,North Center,41.93901115397657,-87.68385,Entire home/apt,145,1,125,2019-11-17,7.37,2,344
25055733,New - Amazing Views on 36th Floor in River North,160748034,Andy,,Near North Side,41.8945,-87.62817,Entire home/apt,175,2,94,2019-10-29,5.12,6,106
25064515,private room front (K2),36549783,Jeffrey,,Irving Park,41.96214,-87.73428,Private room,50,2,8,2019-10-16,0.50,12,270
25069194,Maya Garden Suite,4023561,Christopher,,Avondale,41.9439,-87.72322,Entire home/apt,70,3,9,2019-11-03,0.65,1,47
25083260,"Charming, hip, and cozy space. Live like a local!",26064063,Gina,,Hermosa,41.91684,-87.73848,Entire home/apt,55,2,6,2019-10-27,0.35,2,0
25084720,Roger park  Queen  room extra twin bed,174206662,MaTennessee,,West Ridge,42.01499,-87.69279,Private room,60,1,4,2018-08-06,0.23,3,0
25085201,Modern 1BD in Lincoln Park,51543251,Amir,,Lincoln Park,41.92623,-87.64602,Entire home/apt,159,1,2,2018-06-20,0.11,1,0
25092696,private room middle (K2),36549783,Jeffrey,,Irving Park,41.96182,-87.736,Private room,52,2,6,2019-10-17,0.40,12,270
25092958,private room queen (K2),36549783,Jeffrey,,Irving Park,41.96342,-87.73446,Private room,59,2,5,2019-10-12,0.32,12,270
25093286,shared room (a) 1 bed of 2 (K2),36549783,Jeffrey,,Irving Park,41.96369,-87.73606,Shared room,44,2,3,2018-10-07,0.19,12,224
25093538,shared room (b) 2nd bed of 2 (K2),36549783,Jeffrey,,Irving Park,41.96348,-87.73419,Shared room,44,2,5,2019-10-14,0.31,12,225
25099240,Large 2Bed - Logan Square - Longer Stays Welcome!,28000697,David,,Avondale,41.93551,-87.72016,Entire home/apt,82,2,0,,,4,79
25103456,"✴ VIEW OF BEAN, Next to MILLENNIUM PARK ✴",147628575,Anna,,Loop,41.8864,-87.62575,Entire home/apt,98,4,38,2019-11-14,2.18,4,110
25103994,West Loop is the Best Loop 3Bed Condo,13319237,Michael,,Near West Side,41.88382,-87.65264,Entire home/apt,250,1,108,2019-11-09,6.01,2,167
25107411,Cozy 2 bedroom- Heart of Southport Corridor 1st,3412096,Robert,,Lake View,41.94437,-87.66514,Entire home/apt,200,2,37,2019-11-17,2.04,2,283
25108100,Cozy Vintage Chicago Apartment near Downtown,188753899,Jeffrey,,West Town,41.90114,-87.68835,Entire home/apt,86,1,111,2019-11-14,6.81,1,78
25116525,Entire Gold Coast Studio in Downtown,189853084,Diana,,Near North Side,41.90231,-87.62782,Entire home/apt,115,1,64,2019-04-29,3.50,1,0
25129756,North Center Hideaway - Free Parking!,11763485,Mike And Caitlin,,North Center,41.9555,-87.67868,Entire home/apt,90,1,97,2019-11-17,6.14,1,51
25134415,Vintage Logan Square Bedroom #2,31157827,Diana,,Logan Square,41.9221,-87.69769,Private room,58,1,58,2019-10-18,3.57,3,82
25138431,Lux Studio | WiFi + Fitness | Gold Coast by Lyric,54392459,Lyric,,Near North Side,41.8985,-87.6271,Entire home/apt,190,2,39,2019-10-31,2.58,6,280
25138432,Stunning Studio | Balcony | Gold Coast by Lyric,54392459,Lyric,,Near North Side,41.89921,-87.62913,Entire home/apt,184,2,36,2019-10-25,2.01,6,316
25138433,Tranquil 2BR/BA | Gym | Magnificent Mile by Lyric,54392459,Lyric,,Near North Side,41.89784,-87.62858,Entire home/apt,296,2,5,2019-10-14,0.29,6,309
25138434,Deluxe 2BR w/ Gym + Sundeck Near Downtown by Lyric,54392459,Lyric,,Near North Side,41.89956,-87.62762,Entire home/apt,291,2,31,2019-10-30,1.77,6,326
25138435,Modern Studio | WiFi + Gym  | Downtown by Lyric,54392459,Lyric,,Near North Side,41.89774,-87.62886,Entire home/apt,192,2,10,2019-10-20,0.56,6,338
25138436,Sleek Studio + Gym Near Magnificent Mile by Lyric,54392459,Lyric,,Near North Side,41.89956,-87.62915,Entire home/apt,187,2,19,2019-10-25,1.06,6,324
25141997,Boutique Retreat- Bucktown/ Logan Square,188795199,Keith,,Logan Square,41.91795,-87.68654,Entire home/apt,125,1,110,2019-11-17,6.06,1,151
25160314,Gorgeous apartment in Andersonville,177864665,Steven,,Edgewater,41.97983,-87.66771,Entire home/apt,125,2,3,2018-07-01,0.17,1,49
25160844, Thanksgiving Savings! Stylish 3BR near Wrigley,166918192,Sara,,Portage Park,41.96655,-87.76844,Entire home/apt,128,1,64,2019-11-17,3.65,30,81
25167438,Cool and Modern Chicago Apartment near Transit,2069798,Afsha,,Irving Park,41.95813,-87.7117,Entire home/apt,150,1,82,2019-11-09,4.47,5,70
25169068,Contemporary 2BDRM flat in ❤️ of Wrigley & By CTA!,72176805,Ryan & Bethany,,Lake View,41.94817,-87.65283,Entire home/apt,200,1,265,2019-11-17,14.89,3,92
25179867,Beautiful and Relaxing Wrigleyville Apartment,190263376,Joe,,Lake View,41.94591,-87.65741,Entire home/apt,175,2,55,2019-10-28,3.33,1,177
25181416,Extra Large Studio-Chicago Downtown,89596337,K & S,,Near West Side,41.8775,-87.64398,Entire home/apt,149,30,10,2019-10-24,0.55,2,72
25184769,Sonder | 943 Crosby | Lively 1BR,12243051,Sonder,,Near North Side,41.89917,-87.64299,Entire home/apt,140,30,2,2019-07-09,0.21,108,310
25185122,perfect corporate rental,31669178,Donna,,Hegewisch,41.65578,-87.5379,Entire home/apt,125,30,3,2019-10-19,0.38,4,363
25185506,B2 - Next To Downtown Chicago - Room,109075524,Alejandra,,Near West Side,41.87787,-87.67891,Private room,69,1,129,2019-10-27,7.18,9,88
25186495,B3 - Chicago Next to Downtown - Room,109075524,Alejandra,,Near West Side,41.87578,-87.67921,Private room,69,1,133,2019-11-02,7.40,9,89
25186625,Explore Old Town's Charm from a Classic Brick Rowhouse,20890178,Martha,,Lincoln Park,41.91768,-87.63951,Entire home/apt,220,3,56,2019-11-02,3.26,1,154
25190706,Large 3 bdrm condo in hip West Town neighborhood!,53114775,Maribel,,West Town,41.89439,-87.69359,Entire home/apt,130,2,18,2019-09-16,1.14,1,0
25191501,Top of West Town Charm - 1BR Apt has all you need!,190203925,Bo,,West Town,41.89437,-87.66005,Entire home/apt,80,1,71,2019-10-24,4.02,1,0
25191782,Chicago Living: Your Home Away From Home,190349436,Helen,,Douglas,41.83563,-87.61888,Entire home/apt,135,2,58,2019-10-27,3.35,1,171
25192243,2bedroom 2 bathroom condo south loop Chicago,190353611,Joshua,,Near South Side,41.86162,-87.62734,Entire home/apt,300,3,1,2018-06-02,0.06,1,179
25207223,Chicago chinatown great location(B) (中文房东),188619114,Ming,,Armour Square,41.85132,-87.63629,Private room,39,1,191,2019-11-17,10.48,2,124
25210523,Extra Large Furnished Studio-RIVER NORTH CHICAGO,89596337,K & S,,Near West Side,41.87741,-87.64198,Entire home/apt,120,30,10,2019-10-29,0.56,2,84
25213109,Wrigleyville Condo,190506623,Timothy,,Lake View,41.95221,-87.64777,Entire home/apt,100,2,49,2019-11-11,3.10,1,119
25213372,B6 - Private Room Next to Downtown Chicago,109075524,Alejandra,,Near West Side,41.87748,-87.6793,Shared room,59,1,112,2019-11-04,6.19,9,92
25213505,The Burrow- A Rogers Park Haven,37315142,Abbas,,Rogers Park,42.00076,-87.67141,Entire home/apt,70,2,6,2018-11-25,0.33,1,0
25213814,B7 - Next to Downtown Chicago - Private Room for 4,109075524,Alejandra,,Near West Side,41.87738,-87.68084,Private room,69,1,108,2019-10-28,5.98,9,86
25226706,2F Modern Smarthome Condo w/ Deck on Tree Lined St,2010015,Martin,,Avondale,41.93488,-87.72102,Entire home/apt,249,20,17,2019-11-16,1.02,4,340
25232674,Large 12 Bedroom Chicago Home- Sleeps 25,190646459,Michael,,Avondale,41.93888,-87.72112,Entire home/apt,500,2,33,2019-11-03,1.87,1,248
25233798,B4 - Chicago Next to Downtown - Private Room,109075524,Alejandra,,Near West Side,41.87593,-87.68038,Private room,69,1,147,2019-11-14,8.27,9,84
25236101,"Pup Friendly, Tropically Inspired, Back Yard!!",28892525,Jennifer,,Irving Park,41.94376,-87.73529,Entire home/apt,250,2,11,2019-10-13,0.62,2,179
25238570,Elegant Old Town 4 br Home Walk Everywhere Parking,41862889,Inna,,Near North Side,41.90801,-87.63664,Entire home/apt,499,1,45,2019-10-12,2.81,9,295
25244851,Comfort and Convenience in West Wicker Park,57277343,Rene,,West Town,41.90332,-87.68975,Entire home/apt,90,2,37,2019-10-09,2.21,2,0
25249911,2 Bedrooms steps from Wrigley Field,1423394,Nicole,,Lake View,41.94833,-87.65679,Entire home/apt,300,2,38,2019-11-03,2.14,1,76
25255313,Cool and Spacious 2 bed - 2.5 bath duplex-up Unit,106203317,Al,,West Town,41.90471,-87.69011,Entire home/apt,150,2,17,2019-11-11,1.22,2,151
25256283,Sweet home Chicago oasis minutes from Midway.,30354437,Melissa,,Ashburn,41.74535,-87.72658,Entire home/apt,60,2,37,2019-08-05,2.07,1,0
25261101,Luxury Private Bedroom in Chicago - Free Parking,82885558,Deimile,,Forest Glen,41.99563,-87.73509,Private room,120,1,44,2019-10-13,2.46,1,176
25261419,MEGA LISTING!  PERFECT FOR GROUPS OF 50 - 115,51270838,Dan,,Near North Side,41.89895,-87.63578,Entire home/apt,10000,1,0,,,30,284
25264110,B8 -Next to Downtown- Private Rooms up to 8,109075524,Alejandra,,Near West Side,41.87648,-87.68065,Private room,170,1,3,2019-07-14,0.36,9,82
25264330,Casa Louisa,4863767,Samuel,,West Town,41.89288,-87.67779,Entire home/apt,111,1,39,2019-11-10,3.30,1,341
25265475,"Private BR/BA in Greystone w/ TV, Free St Parking",74878181,Karen,,Grand Boulevard,41.81445,-87.62298,Private room,80,1,32,2019-10-24,2.06,1,48
25267543,Domio | McCormick Place | Smart 2BR + Pool and Fitness Center,143825988,Domio,,Near South Side,41.8561,-87.62619,Entire home/apt,199,3,39,2019-11-10,2.15,22,291
25267767,Domio | McCormick Place | Stylish 3BR Apt + Pool and Fitness Center,143825988,Domio,,Near South Side,41.85628,-87.62568,Entire home/apt,199,3,50,2019-11-03,2.81,22,279
25269337,Wicker park,45483851,Angelique,,West Town,41.91039,-87.69091,Entire home/apt,120,2,3,2019-10-22,1.34,2,80
25278191,Walk to the Beach and Golf from our 3 story home.,141061318,Desired Properties,,Woodlawn,41.77435,-87.58818,Entire home/apt,239,2,46,2019-10-24,2.87,2,254
25288393,MULTI SITE: 2 Buildings Next Door (sleep up to 74),51270838,Dan,,Near North Side,41.89842,-87.63836,Entire home/apt,6200,1,0,,,30,296
25292554,Logan Square Lookout,17847673,Patrick,,Avondale,41.93551,-87.70574,Entire home/apt,97,1,167,2019-11-18,10.08,2,161
25292921,"Cozy Apartment 

It’s located 2nd Fl rear 
You will enter through rear door
It has a den. Large kitchen area 
1 bathroom and 1 bedroom. 
It’s has window air conditioner in bedroom.",58334318,Monserrate,,West Town,41.90062,-87.68987,Entire home/apt,100,1,107,2019-11-17,6.16,2,361
25293703,Spacious 5 bedroom condo in Wrigleyville,42518018,M J,,Lake View,41.94578,-87.65101,Entire home/apt,194,1,55,2019-10-06,3.12,4,359
25307850,Classic BuckTown with Backyard & Garage Parking.,191156752,John,,West Town,41.90937,-87.675,Entire home/apt,85,3,35,2019-10-20,1.96,4,68
25315844,Designer Furnished Family Home,1649647,Bianca,,West Town,41.89428,-87.67546,Entire home/apt,500,2,9,2019-10-14,0.50,5,90
25318166,Lovely and Cozy Suite on Southport !,191215856,Caroline,,Lake View,41.93918,-87.66235,Entire home/apt,140,2,48,2019-11-10,2.91,1,72
25319591,"Heart of West Town, 2 bedroom.",111840484,Angel,,West Town,41.89807,-87.66603,Entire home/apt,130,1,108,2019-11-04,6.14,8,339
25323043,2BR Apt in safe area w/ 2 min walk to the train.,57410432,Jessica,,North Center,41.9603,-87.67852,Entire home/apt,102,2,45,2019-08-15,2.51,1,0
25324512,Cute Studio Apartment – July Sublet,73190322,Francie,,Logan Square,41.92968,-87.71118,Entire home/apt,1095,30,0,,,1,90
25326871,"GN - Sleeps 6 Parking Breakfast Lunch Dinner Babysitter Available Sushi Wine Smoothies  - Early check-in and late check out !  Gift and cash back 你好  مرحبا Hola  Bonjour Привет Kamusta שלום  perfect for families, groups & students Apt. GN",4769133,Ran,,Woodlawn,41.77748,-87.59304,Entire home/apt,95,1,60,2019-10-30,3.40,15,329
25336317,HUGE Apartment For Long Term Stay In Wicker Park,99631173,Alex,,West Town,41.90702,-87.67993,Entire home/apt,110,7,14,2019-10-29,1.36,1,227
25343444,G1. Best location and most affordable! So much fun,191267705,Josana,,Logan Square,41.91666,-87.69611,Private room,39,1,180,2019-11-03,10.00,3,68
25344508,G2. Best location and most affordable! So much fun,191267705,Josana,,Logan Square,41.91873,-87.69639,Private room,39,1,135,2019-11-14,7.50,3,80
25362253,Beautiful Lincoln Park 2 Bedroom Basement Apt,66621852,Jeff & Liz,,Lincoln Park,41.92232,-87.64813,Entire home/apt,200,2,43,2019-10-22,2.53,1,72
25364755,Walk to Lake Michigan From a Contemporary Uptown Haven,191522990,Nala & Owen,,Uptown,41.96641,-87.65946,Entire home/apt,80,1,170,2019-11-17,9.73,2,243
25364757,Enjoy Chicago’s Nightlife from Studio Apartment,191522990,Nala & Owen,,Uptown,41.96643,-87.66022,Entire home/apt,80,1,172,2019-11-13,9.94,2,237
25367014,★W. Bucktown-Wicker Park 5BD Retreat w/GrgSLEEPS20,41084854,Nancy,,West Town,41.91019,-87.68767,Entire home/apt,487,3,20,2019-11-17,1.35,3,181
25368126,Entire Beautiful 3 Bed Unit Near Wrigley Field!,30561059,Brendan,,Avondale,41.93879,-87.70087,Entire home/apt,180,2,63,2019-11-17,3.92,2,352
25376091,2 Bedroom  city apartment in the heart of Pilsen,42027768,Vilma,,Lower West Side,41.85396,-87.66834,Entire home/apt,94,2,59,2019-11-03,3.33,2,157
25402802,Wicker Park: Newly-Furnished Nest Close To It All!,3484464,Steven,,West Town,41.91143,-87.68526,Private room,59,7,18,2019-11-06,1.03,1,273
25404235,Sunny 2BR in the heart of Lincoln Park,14814289,Elliott,,Lincoln Park,41.91311,-87.6435,Entire home/apt,249,1,67,2019-10-29,4.01,1,0
25417284,SafestArea by redline in Lakeview walk toWrigley#2,191736422,Niloo,,Lake View,41.93985,-87.65816,Entire home/apt,175,2,92,2019-11-02,5.21,2,325
25418048,Courtyard Condo near University of Chicago,145589230,Celestine,,Washington Park,41.78688,-87.61519,Entire home/apt,147,2,43,2019-10-27,2.43,1,76
25418535,303 Netflix ready Room very comfortable,127235673,Alex,,Edgewater,41.98561,-87.67153,Private room,55,1,31,2019-10-28,1.72,12,293
25452222,19c. Greystone 3 bd/2ba near U of C,44418,Kimberli,,Woodlawn,41.77892,-87.59306,Entire home/apt,75,3,53,2019-11-17,3.36,2,304
25456143,"Steps to Shops, Eats | Easy Access + W&D | Zencity",47172572,Zencity,,West Town,41.9023,-87.68233,Entire home/apt,23,1,117,2019-11-07,6.62,57,152
25475169,"Reggies condo #2, CLOSE TO LOLLA & Free shuttle!",28463231,Don,,Near South Side,41.85237,-87.62782,Entire home/apt,250,1,30,2019-10-05,1.77,2,78
25478678,Nice and clean,192298305,Irma,,Humboldt Park,41.9101,-87.71397,Private room,45,1,47,2019-10-13,2.71,4,365
25481520,❤️Thanksgiving Savings! Apt w/ Parking | Wrigley,35781467,Sonia,,Jefferson Park,41.96972,-87.76852,Entire home/apt,100,1,73,2019-11-03,4.09,30,90
25481993,Entire Top-Floor 2bd/1ba Condo in Wicker Park,145685616,Greg,,West Town,41.90582,-87.68044,Entire home/apt,120,2,110,2019-11-17,6.59,1,8
25488429,Charming E. Garfield Park Row Home Apartment,192365041,Dusty,,East Garfield Park,41.88608,-87.70517,Entire home/apt,100,1,27,2019-11-10,1.53,1,2
25500677,Adorable Single Family Home in Logan Square,192444869,Dena,,Logan Square,41.92074,-87.68975,Entire home/apt,285,2,4,2019-11-17,0.23,1,13
25512227,Bucktown's Best Bang for the Buck,154502192,Neil,,Logan Square,41.92291,-87.6833,Entire home/apt,150,2,72,2019-11-17,4.02,1,148
25517875,Beautiful 3 bed home in Logan Square!,55943543,Megan & Chris,,Logan Square,41.91566,-87.72045,Entire home/apt,250,1,9,2019-09-02,0.50,1,20
25521263,Chic Spacious Lincoln Square Apartment,21427979,Angelica,,Lincoln Square,41.97234,-87.69861,Entire home/apt,180,2,2,2019-07-20,0.12,2,89
25521541,Perfect Location Downtown Apartment Great View,69058640,Jing,,Near West Side,41.88179,-87.64295,Entire home/apt,129,1,145,2019-11-04,8.07,3,170
25538297,Suite at 32 E. 69th St.,96951937,Cathy,,Greater Grand Crossing,41.76903,-87.6242,Entire home/apt,80,2,19,2019-10-21,1.07,2,365
25539594,Large apartment near O'Hare,128452488,Grace,,Dunning,41.95219,-87.83417,Entire home/apt,80,2,37,2019-11-19,2.45,3,162
25540254,Suite at 30 E. 69th st,96951937,Cathy,,Greater Grand Crossing,41.76983,-87.62362,Entire home/apt,75,2,16,2019-09-22,0.91,2,365
25541743,Right at Home on Wrightwood + a Backyard!,191571934,Kevin,,Logan Square,41.92753,-87.72119,Entire home/apt,118,2,56,2019-11-15,3.19,1,226
25544119,2 Bedrooms 1 Bathroom near  University of Chicago,192671734,Hasan,,South Shore,41.76601,-87.58592,Entire home/apt,124,3,13,2019-10-21,0.79,1,187
25546551,Relax on Roscoe,69499361,Zachary,,North Center,41.94229,-87.67871,Entire home/apt,250,2,20,2019-10-27,1.19,2,353
25552784,Cozy private guest suite in Avondale,154875086,Nicole,,Avondale,41.94004,-87.72245,Entire home/apt,75,2,85,2019-11-14,5.23,1,157
25555626,"Amazing Modern Condo, *3 BED & *2BATH in CHICAGO!!",28777472,Mitesh,,Irving Park,41.95636,-87.6985,Entire home/apt,199,2,75,2019-11-18,4.28,2,255
25566836,Private room with 2 twin beds in Chicago rowhouse,14479634,Matt,,Near West Side,41.86916,-87.68421,Private room,65,2,27,2018-11-25,1.53,3,0
25569083,Great Townhouse near University of Chicago Campus,192862436,Isabel,,Woodlawn,41.78503,-87.60127,Entire home/apt,175,3,51,2019-11-04,2.91,1,340
25572328,"Amazing Private Room on own fl. Downtown, Mcormick",12485108,Mike,,Bridgeport,41.8471,-87.65126,Private room,70,3,17,2019-10-24,0.96,1,57
25587176,Charming Bucktown Garden Apartment,4908881,Irena & Martin,,Logan Square,41.91638,-87.68408,Entire home/apt,89,3,56,2019-11-10,3.14,4,358
25591380,Blossoming Apartment,192964302,Raymond,,West Ridge,42.01539,-87.68452,Entire home/apt,75,3,22,2019-10-14,1.24,1,95
25607261,Our Cubbie Hole - 60 seconds to Wrigley!,192687413,Brynn,,Lake View,41.94839,-87.65538,Entire home/apt,300,2,55,2019-11-06,3.17,1,170
25624505,Artistic Sunny Private Room in Lincoln Square,25327704,Lucy,,Lincoln Square,41.96943,-87.6811,Private room,69,2,33,2019-10-20,1.92,1,180
25625268,Incredible penthouse Studio private with park view,16479196,Marco,,Lincoln Park,41.92109,-87.64664,Entire home/apt,78,5,48,2019-11-05,2.81,6,285
25628156,Tranquil Beachfront Haven with Meditation Room,5382639,Rebecca,,Rogers Park,42.01947,-87.66546,Private room,77,1,5,2018-08-19,0.29,1,0
25662479,Comfortable Master Bedroom by the Park,48779380,Patrizia,,West Ridge,41.98368,-87.70557,Private room,95,2,5,2019-09-23,0.29,2,1
25674914,Winter Special-Continental breakfast-10 min toDTWN,193285418,Amelia,,Lower West Side,41.85868,-87.65822,Entire home/apt,145,2,90,2019-11-17,5.10,1,334
25676840,Spacious apartment with superb access to transit!,75471343,Marlon,,Austin,41.88074,-87.7737,Entire home/apt,99,30,4,2019-08-31,0.25,1,309
25682427,711 The Penthouse,193316326,Sameer,,West Town,41.89356,-87.65352,Entire home/apt,850,1,44,2019-10-23,2.49,1,332
25687574,Modern Chicago Home Away from Home,168443062,Jessica,,Bridgeport,41.84317,-87.63894,Entire home/apt,130,2,36,2019-10-14,2.12,1,86
25690485,~ BEST OF CHICAGO ~ FREE PARKING,94561128,Alex,,Albany Park,41.96675,-87.70869,Private room,43,1,51,2019-10-07,2.91,6,79
25714052,Condo in the loop,31784881,Mani,,Loop,41.88674,-87.62971,Entire home/apt,275,3,10,2019-10-14,0.63,1,173
25714121,B9- Next to Downtown- Private Rooms up to  10,109075524,Alejandra,,Near West Side,41.87568,-87.6812,Private room,200,1,5,2019-05-05,0.38,9,69
25736059,Charming 2-Bed Flat in Ukrainian Village,50028241,Dustin,,West Town,41.89431,-87.68065,Entire home/apt,285,2,82,2019-11-03,5.11,1,162
25739889,Light Filled Lakeview Condo- Walk to Wrigley!,8140279,Samantha,,Lake View,41.93952,-87.65816,Private room,92,1,30,2019-08-04,1.74,2,0
25740475,Hotelier Host - Wrigley/Lakeview. Pvt Roof & Bath,3953323,Christopher,,Lake View,41.94657,-87.65432,Private room,135,1,77,2019-10-17,4.36,1,1
25742935,Chic Home West of Wicker Park,70563442,Maximos,,West Town,41.90616,-87.689,Entire home/apt,131,1,83,2019-11-17,4.79,1,66
25745919,Renovated Historic 2BD Chicago Walk Everywhere!,15082394,Manorshare,,North Park,41.978,-87.7084,Entire home/apt,125,2,36,2019-10-04,2.07,1,270
25747008,Red brick gem,731865,Le,,Lincoln Park,41.91903,-87.66059,Private room,90,2,38,2019-10-27,2.16,1,365
25762076,Beautiful & Squeaky Clean Room,122433423,Fal,,Auburn Gresham,41.7549,-87.64715,Private room,60,1,22,2019-08-25,1.37,9,355
25770575,The Woodlawn Grey  - Large 3bd/3ba Apt by UChicago,57327044,Latrice,,Woodlawn,41.77848,-87.60232,Entire home/apt,125,2,24,2019-10-28,1.51,1,161
25775849,Comfy Pilsen 2 bedroom Artist Apartment,26800643,Marcela,,Lower West Side,41.85932,-87.6721,Entire home/apt,90,2,8,2018-08-13,0.45,1,0
25785138,Elegant House in an Artsy Neighborhood,79454610,Kushal,,Lower West Side,41.85749,-87.64694,Entire home/apt,299,2,56,2019-11-17,4.05,1,328
25786977,Private Bedroom in Medical District,50610697,Keri Terrell,,Near West Side,41.87219,-87.68621,Private room,23,30,5,2019-11-09,0.28,5,173
25799378,Modern contemporary Condo in Bronzeville Chicago,74837881,Olivia And Shay,,Grand Boulevard,41.81953,-87.62475,Entire home/apt,95,1,69,2019-11-06,3.98,1,63
25802231,Designer 3BR with Balcony & Elevator on Clark!,192743804,Fenton,,Uptown,41.96333,-87.66475,Entire home/apt,139,2,63,2019-10-30,3.67,3,351
25805733,A Roscoe Village Garden Apartment with a Garden!,193053163,John,,North Center,41.94282,-87.67599,Entire home/apt,69,2,68,2019-11-03,3.85,1,121
25807064,The Prestige,193927138,Mike,,West Town,41.90549,-87.6694,Entire home/apt,599,1,77,2019-11-10,4.38,1,295
25808833,STUNNING  2BR in the heart of Wrigleyville,42518018,M J,,Lake View,41.94402,-87.65095,Entire home/apt,120,1,42,2019-10-07,2.51,4,323
25826424,Bucktown Home - Great Location!,194061478,Austin,,Logan Square,41.91733,-87.68412,Entire home/apt,475,1,33,2019-10-19,1.89,1,169
25839958,Corner Artist Loft in Old Town,193752800,Robby,,Lincoln Park,41.91185,-87.63736,Entire home/apt,88,2,70,2019-11-13,4.10,6,361
25840544,3 Bedroom Condo Near the United Center w/ Parking!,194153852,Nico & Kathleen,,Near West Side,41.88054,-87.68093,Entire home/apt,99,2,61,2019-11-10,3.92,3,325
25841209,Tin Ceiling Studio Loft in Old Town,193754049,Mike,,Near North Side,41.91037,-87.6354,Entire home/apt,89,2,64,2019-11-14,3.71,6,357
25841580,Sunny Wrigleyville 4 Bedroom Condo with Parking,128461189,Alex,,Lake View,41.95306,-87.65732,Entire home/apt,148,2,60,2019-11-18,3.54,3,338
25843693,Chicago Getaway - Private room,194160632,Jerome,,Chatham,41.74332,-87.61575,Private room,30,2,38,2019-11-03,2.22,3,165
25845064,G-HOUSE 2,72760448,Richard,,New City,41.79572,-87.65287,Private room,55,2,24,2019-10-27,1.64,2,180
25845272,G-HOUSE,72760448,Richard,,New City,41.79595,-87.65341,Private room,35,2,24,2019-10-21,1.59,2,180
25861262,2BR w/ parking bet ORD & Downtown. Walkscore=89,194299805,Shaun,,Avondale,41.93562,-87.71742,Entire home/apt,99,2,54,2019-11-13,5.53,2,336
25866985,Private Entrance&Bathroom- Safe&Bright in Logan Sq,96236791,Erika,,Logan Square,41.92962,-87.7243,Private room,79,1,49,2019-11-13,3.01,1,54
25868929,"Amazing 1 bed, walking to Wrigley field/boystown.",45487172,Juavanie,,Lake View,41.94971,-87.64341,Entire home/apt,120,1,72,2019-11-02,4.18,5,170
25869554,Stylish in Old Town! 1 Bedroom Loft,193752800,Robby,,Near North Side,41.91006,-87.6351,Entire home/apt,77,2,73,2019-10-29,4.38,6,318
25870091,Black & White & Crisp in Old Town,193752800,Robby,,Near North Side,41.91002,-87.63509,Entire home/apt,69,2,74,2019-11-11,4.34,6,358
25873652,Modern Vibes in a Vintage Loft,193752800,Robby,,Near North Side,41.90989,-87.6369,Entire home/apt,89,2,56,2019-10-22,3.38,6,361
25873657,Old Town Loft with Designer Details,193752800,Robby,,Lincoln Park,41.91146,-87.63526,Entire home/apt,89,2,88,2019-11-12,5.16,6,351
25873660,Old Town Artist Loft,193752800,Robby,,Lincoln Park,41.91148,-87.63578,Entire home/apt,97,2,64,2019-11-03,3.72,6,354
25874506,Windy of Summer 风城南轩,171860317,David,,Englewood,41.79297,-87.63273,Shared room,80,1,1,2018-07-01,0.06,1,0
